"DATA","HORA","NATUREZA_ACIDENTE","SITUACAO","BAIRRO","AUTO","MOTO","CICLOM","CICLISTA","PEDESTRE","ONIBUS","CAMINHAO","VIATURA","OUTROS","VITIMAS","TEMPO_CLIMA","SINALIZACAO","CONDICAO_VIA","CONSERVACAO_VIA","MAO_DIRECAO","TIPO","ACIDENTE_VERIFICADO","RPA","REGIAO"
"2021-05-14","18:00:00","COM VÍTIMA","FINALIZADA","PRADO","1","1","0","0","0","0","0","0","0","1","CHUVOSO","Perfeito estado","MOLHADA","PERFEITO ESTADO","ÚNICA","COLISÃO LATERAL","Cruzamento","4","OESTE"
"2021-05-14","19:12:00","SEM VÍTIMA","FINALIZADA","BOMBA DO HEMETÉRIO","0","0","0","0","0","0","0","0","0","0","OUTROS","OUTROS","OUTROS","OUTROS","OUTROS","COLISÃO LATERAL","Outros","0",""
"2021-05-14","19:36:00","SEM VÍTIMA","EVADIU-SE","CASA AMARELA","2","0","0","0","0","0","0","0","0","0","OUTROS","OUTROS","OUTROS","OUTROS","OUTROS","COLISÃO FRONTAL","Outros","3","NOROESTE"
"2021-05-15","11:09:00","COM VÍTIMA","FINALIZADA","BOA VIAGEM","1","1","0","0","0","0","0","0","0","1","OUTROS","OUTROS","OUTROS","OUTROS","OUTROS","COLISÃO TRANSVERSAL","Outros","6","SUL"
"2021-05-15","13:00:00","COM VÍTIMA","FINALIZADA","ÁGUA FRIA","2","0","0","0","0","0","0","0","0","1","OUTROS","OUTROS","OUTROS","OUTROS","OUTROS","COLISÃO LATERAL","Outros","0",""
"2021-05-15","14:03:00","COM VÍTIMA","FINALIZADA","CAXANGÁ","1","1","0","0","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","DUPLA","COLISÃO TRASEIRA","Longo da via","0",""
"2021-05-15","14:35:00","COM VÍTIMA","FINALIZADA","CAMPO GRANDE","0","1","0","0","0","1","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","DUPLA","COLISÃO TRASEIRA","Longo da via","2","NORTE"
"2021-05-15","15:13:00","COM VÍTIMA","FINALIZADA","IBURA","1","1","0","0","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","DUPLA","COLISÃO TRASEIRA","Longo da via","6","SUL"
"2021-05-15","15:28:00","COM VÍTIMA","FINALIZADA","PONTO DE PARADA","2","0","0","0","0","0","0","0","0","3","BOM","Não existente","SECA","PERFEITO ESTADO","DUPLA","COLISÃO TRASEIRA","Longo da via","2","NORTE"
"2021-05-15","15:40:00","COM VÍTIMA","FINALIZADA","SANTO AMARO","1","0","0","1","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","DUPLA","COLISÃO COM CICLISTA","Longo da via","1","CENTRO"
"2021-05-15","15:45:00","COM VÍTIMA","FINALIZADA","BOA VIAGEM","1","1","0","0","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","ÚNICA","COLISÃO LATERAL","Cruzamento","6","SUL"
"2021-05-15","19:06:00","SEM VÍTIMA","FINALIZADA","BOA VIAGEM","3","0","0","0","0","0","0","0","0","0","BOM","Incompleta","SECA","PERFEITO ESTADO","ÚNICA","COLISÃO TRANSVERSAL","Cruzamento","6","SUL"
"2021-05-15","21:46:40","SEM VÍTIMA","FINALIZADA","TORREÃO","2","0","0","0","0","0","0","0","0","0","OUTROS","OUTROS","OUTROS","OUTROS","OUTROS","COLISÃO FRONTAL","Outros","0",""
"2021-05-16","07:35:00","SEM VÍTIMA","CANCELADA","IMBIRIBEIRA","3","0","0","0","0","0","0","0","0","0","OUTROS","OUTROS","OUTROS","OUTROS","OUTROS","COLISÃO LATERAL","Outros","6","SUL"
"2021-05-16","07:41:00","COM VÍTIMA","FINALIZADA","BOA VIAGEM","2","0","0","0","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","ÚNICA","CAPOTAMENTO","Cruzamento","6","SUL"
"2021-05-16","17:27:00","COM VÍTIMA","FINALIZADA","BOA VIAGEM","1","1","0","0","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","ÚNICA","COLISÃO LATERAL","Cruzamento","6","SUL"
"2021-05-16","19:10:00","COM VÍTIMA","FINALIZADA","TORRE","1","1","0","0","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","DUPLA","COLISÃO COM CICLISTA","Longo da via","4","OESTE"
"2021-05-16","19:09:00","COM VÍTIMA","FINALIZADA","MADALENA","1","0","0","1","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","ÚNICA","COLISÃO COM CICLISTA","Cruzamento","4","OESTE"
"2021-05-16","19:13:00","COM VÍTIMA","FINALIZADA","SANTO AMARO","1","1","0","0","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","ÚNICA","CHOQUE","Longo da via","1","CENTRO"
"2021-05-17","07:07:00","COM VÍTIMA","FINALIZADA","IPUTINGA","1","1","0","0","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","ÚNICA","COLISÃO LATERAL","Longo da via","4","OESTE"
"2021-05-17","09:17:00","SEM VÍTIMA","FINALIZADA","CASA AMARELA","1","0","0","0","0","0","0","1","0","0","BOM","Incompleta","SECA","PERFEITO ESTADO","DUPLA","COLISÃO TRANSVERSAL","Cruzamento","3","NOROESTE"
"2021-05-17","10:09:00","COM VÍTIMA","FINALIZADA","BOMBA DO HEMETÉRIO","1","1","0","0","0","0","0","0","0","2","BOM","Perfeito estado","SECA","PERFEITO ESTADO","DUPLA","COLISÃO TRASEIRA","Rotatória","0",""
"2021-05-17","11:32:00","COM VÍTIMA","FINALIZADA","IMBIRIBEIRA","0","2","0","0","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","ÚNICA","COLISÃO LATERAL","Cruzamento","6","SUL"
"2021-05-17","14:56:00","COM VÍTIMA","FINALIZADA","SÃO JOSÉ","1","0","0","0","1","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","DUPLA","ATROPELAMENTO DE PESSOA","Longo da via","0",""
"2021-05-17","19:12:00","SEM VÍTIMA","CANCELADA","MANGABEIRA","2","0","0","0","0","0","0","0","0","0","OUTROS","OUTROS","OUTROS","OUTROS","OUTROS","COLISÃO LATERAL","Outros","3","NOROESTE"
"2021-05-17","19:22:00","COM VÍTIMA","CANCELADA","COQUEIRAL","0","1","0","0","1","0","0","0","0","1","OUTROS","OUTROS","OUTROS","OUTROS","OUTROS","ATROPELAMENTO DE PESSOA","Outros","5","SUDOESTE"
"2021-05-17","19:52:00","COM VÍTIMA","FINALIZADA","SANTO AMARO","1","1","0","0","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","ÚNICA","COLISÃO TRASEIRA","Longo da via","1","CENTRO"
"2021-05-18","07:54:00","COM VÍTIMA","FINALIZADA","AREIAS","0","2","0","0","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","DUPLA","COLISÃO LATERAL","Longo da via","5","SUDOESTE"
"2021-05-18","09:44:00","COM VÍTIMA","FINALIZADA","ILHA DO LEITE","1","1","0","0","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","DUPLA","COLISÃO LATERAL","Longo da via","1","CENTRO"
"2021-05-18","12:48:00","COM VÍTIMA","FINALIZADA","TORRE","1","1","0","0","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","ÚNICA","COLISÃO LATERAL","Longo da via","4","OESTE"
"2021-05-18","13:29:00","COM VÍTIMA","FINALIZADA","ESPINHEIRO","1","1","0","0","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","ÚNICA","COLISÃO TRANSVERSAL","Longo da via","3","NOROESTE"
"2021-05-18","15:03:00","COM VÍTIMA","FINALIZADA","SANTO AMARO","1","0","0","0","0","0","0","0","0","1","BOM","Ilegível","SECA","MAL ILUMINADA","DUPLA","COLISÃO LATERAL","Cruzamento","1","CENTRO"
"2021-05-18","17:32:00","COM VÍTIMA","FINALIZADA","BOA VISTA","1","0","0","0","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","ÚNICA","CHOQUE","Longo da via","1","CENTRO"
"2021-05-18","17:42:00","COM VÍTIMA","FINALIZADA","BOA VISTA","0","0","0","0","0","2","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","DUPLA","COLISÃO TRASEIRA","Longo da via","1","CENTRO"
"2021-05-18","17:55:00","COM VÍTIMA","FINALIZADA","ESPINHEIRO","1","0","0","0","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","DUPLA","CAPOTAMENTO","Cruzamento","3","NOROESTE"
"2021-05-18","18:11:00","COM VÍTIMA","FINALIZADA","BOA VIAGEM","1","1","0","0","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","ÚNICA","COLISÃO TRANSVERSAL","Longo da via","6","SUL"
"2021-05-19","07:17:00","COM VÍTIMA","FINALIZADA","MADALENA","1","0","0","1","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","DUPLA","COLISÃO COM CICLISTA","Longo da via","4","OESTE"
"2021-05-19","08:16:00","COM VÍTIMA","FINALIZADA","CAXANGÁ","1","1","0","0","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","DUPLA","COLISÃO TRASEIRA","Longo da via","0",""
"2021-05-19","09:11:00","COM VÍTIMA","FINALIZADA","BOA VISTA","2","0","0","0","0","0","0","0","0","1","OUTROS","OUTROS","OUTROS","OUTROS","OUTROS","COLISÃO LATERAL","Outros","1","CENTRO"
"2021-05-19","17:35:00","COM VÍTIMA","FINALIZADA","SANTO AMARO","0","1","0","0","0","0","0","1","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","DUPLA","COLISÃO LATERAL","Cruzamento","1","CENTRO"
"2021-05-19","19:05:00","COM VÍTIMA","FINALIZADA","CORDEIRO","1","1","0","0","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","DUPLA","COLISÃO LATERAL","Longo da via","4","OESTE"
"2021-05-20","08:21:00","COM VÍTIMA","FINALIZADA","IPUTINGA","0","0","0","1","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","DUPLA","COLISÃO COM CICLISTA","Cruzamento","4","OESTE"
"2021-05-20","12:08:00","COM VÍTIMA","FINALIZADA","TEJIPIÓ","1","1","0","0","0","0","0","0","0","1","BOM","Ilegível","SECA","PERFEITO ESTADO","DUPLA","COLISÃO LATERAL","Longo da via","0",""
"2021-05-20","13:58:00","COM VÍTIMA","FINALIZADA","CORDEIRO","1","1","0","0","0","0","0","0","0","1","BOM","Não existente","SECA","PERFEITO ESTADO","DUPLA","COLISÃO FRONTAL","Cruzamento","4","OESTE"
"2021-05-20","15:07:00","COM VÍTIMA","FINALIZADA","MADALENA","1","1","0","0","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","DUPLA","COLISÃO FRONTAL","Longo da via","4","OESTE"
"2021-05-20","16:24:00","COM VÍTIMA","FINALIZADA","IMBIRIBEIRA","1","1","0","0","0","0","0","0","0","1","BOM","Ilegível","SECA","PERFEITO ESTADO","DUPLA","COLISÃO LATERAL","Cruzamento","6","SUL"
"2021-05-20","22:26:40","COM VÍTIMA","FINALIZADA","BOA VIAGEM","1","1","0","0","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","ÚNICA","COLISÃO TRASEIRA","Cruzamento","6","SUL"
"2021-05-21","05:22:00","SEM VÍTIMA","FINALIZADA","IPUTINGA","2","0","0","0","0","0","0","0","0","0","OUTROS","OUTROS","OUTROS","OUTROS","OUTROS","COLISÃO LATERAL","Outros","4","OESTE"
"2021-05-21","10:03:00","COM VÍTIMA","FINALIZADA","GRAÇAS","0","1","0","0","0","0","0","0","0","1","CHUVOSO","Perfeito estado","OLEOSA","PERFEITO ESTADO","ÚNICA","QUEDA","Longo da via","0",""
"2021-05-21","10:27:00","COM VÍTIMA","FINALIZADA","IBURA","1","1","0","0","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","DUPLA","COLISÃO TRANSVERSAL","Longo da via","6","SUL"
"2021-05-21","10:35:00","COM VÍTIMA","FINALIZADA","SANTO ANTÔNIO","0","0","0","0","1","1","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","DUPLA","ATROPELAMENTO DE PESSOA","Longo da via","0",""
"2021-05-21","10:50:00","COM VÍTIMA","DUPLICIDADE","SANTO ANTÔNIO","0","0","0","0","1","0","0","0","0","1","OUTROS","OUTROS","OUTROS","OUTROS","OUTROS","ATROPELAMENTO DE PESSOA","Outros","0",""
"2021-05-21","12:23:00","COM VÍTIMA","FINALIZADA","SÃO JOSÉ","1","1","0","0","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","DUPLA","COLISÃO TRASEIRA","Longo da via","0",""
"2021-05-21","13:11:00","COM VÍTIMA","FINALIZADA","BOA VIAGEM","2","0","0","0","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","ÚNICA","COLISÃO FRONTAL","Cruzamento","6","SUL"
"2021-05-21","14:18:00","COM VÍTIMA","FINALIZADA","BRASÍLIA TEIMOSA","1","1","0","0","0","0","0","0","0","1","BOM","Ilegível","SECA","MAL CONSERVADA","DUPLA","COLISÃO FRONTAL","Longo da via","0",""
"2021-05-21","19:17:00","COM VÍTIMA","CANCELADA","BOA VIAGEM","2","0","0","0","0","0","0","0","0","1","OUTROS","OUTROS","OUTROS","OUTROS","OUTROS","COLISÃO LATERAL","Outros","6","SUL"
"2021-05-21","19:34:00","SEM VÍTIMA","CANCELADA","ARRUDA","2","0","0","0","0","0","0","0","0","0","OUTROS","OUTROS","OUTROS","OUTROS","OUTROS","COLISÃO TRASEIRA","Outros","2","NORTE"
"2021-05-21","20:54:40","COM VÍTIMA","FINALIZADA","CAMPO GRANDE","1","1","0","0","0","0","0","0","0","1","OUTROS","OUTROS","OUTROS","OUTROS","OUTROS","COLISÃO LATERAL","Outros","2","NORTE"
"2021-05-22","08:48:00","COM VÍTIMA","FINALIZADA","AFOGADOS","1","1","0","0","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","ÚNICA","COLISÃO TRASEIRA","Longo da via","5","SUDOESTE"
"2021-05-22","13:49:00","COM VÍTIMA","FINALIZADA","BOA VIAGEM","1","1","0","0","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","ÚNICA","COLISÃO TRASEIRA","Longo da via","6","SUL"
"2021-05-22","19:26:00","COM VÍTIMA","FINALIZADA","SAN MARTIN","0","1","0","1","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","DUPLA","COLISÃO COM CICLISTA","Cruzamento","5","SUDOESTE"
"2021-05-22","20:42:40","COM VÍTIMA","CANCELADA","ÁGUA FRIA","0","1","1","0","0","0","0","0","0","3","OUTROS","OUTROS","OUTROS","OUTROS","OUTROS","COLISÃO FRONTAL","Outros","0",""
"2021-05-22","21:20:40","SEM VÍTIMA","FINALIZADA","PRADO","1","1","0","0","0","0","0","0","0","0","BOM","Não existente","SECA","MAL CONSERVADA","DUPLA","OUTROS","Longo da via","4","OESTE"
"2021-05-22","22:17:40","COM VÍTIMA","CANCELADA","IPSEP","0","2","0","0","0","0","0","0","0","1","OUTROS","OUTROS","OUTROS","OUTROS","OUTROS","COLISÃO LATERAL","Outros","6","SUL"
"2021-05-23","13:46:00","COM VÍTIMA","FINALIZADA","BOA VIAGEM","2","0","0","0","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","ÚNICA","COLISÃO TRASEIRA","Longo da via","6","SUL"
"2021-05-24","10:49:00","COM VÍTIMA","FINALIZADA","PINA","0","0","0","0","0","0","0","0","0","2","BOM","Perfeito estado","SECA","PERFEITO ESTADO","ÚNICA","COLISÃO LATERAL","Longo da via","6","SUL"
"2021-05-24","11:21:00","COM VÍTIMA","FINALIZADA","SANTO AMARO","1","1","0","0","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","ÚNICA","COLISÃO TRASEIRA","Longo da via","1","CENTRO"
"2021-05-24","12:18:00","COM VÍTIMA","FINALIZADA","AFOGADOS","1","1","0","0","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","DUPLA","COLISÃO LATERAL","Longo da via","5","SUDOESTE"
"2021-05-24","17:46:00","COM VÍTIMA","FINALIZADA","IMBIRIBEIRA","1","0","0","1","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","DUPLA","COLISÃO COM CICLISTA","Cruzamento","6","SUL"
"2021-05-25","08:25:00","COM VÍTIMA","FINALIZADA","SÃO JOSÉ","0","1","0","0","1","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","DUPLA","ATROPELAMENTO DE PESSOA","Cruzamento","0",""
"2021-05-25","12:09:00","COM VÍTIMA","CANCELADA","GRAÇAS","1","0","0","1","0","0","0","0","0","1","OUTROS","OUTROS","OUTROS","OUTROS","OUTROS","COLISÃO COM CICLISTA","Outros","0",""
"2021-05-26","13:47:00","COM VÍTIMA","FINALIZADA","CASA FORTE","0","2","0","0","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","DUPLA","COLISÃO LATERAL","Longo da via","3","NOROESTE"
"2021-05-26","15:09:00","COM VÍTIMA","FINALIZADA","ROSARINHO","1","1","0","0","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","DUPLA","COLISÃO LATERAL","Longo da via","2","NORTE"
"2021-05-27","07:51:00","COM VÍTIMA","FINALIZADA","BOA VIAGEM","2","0","0","0","0","0","0","0","0","1","CHUVOSO","Perfeito estado","MOLHADA","PERFEITO ESTADO","ÚNICA","CAPOTAMENTO","Longo da via","6","SUL"
"2021-05-27","08:46:00","COM VÍTIMA","FINALIZADA","CORDEIRO","1","0","0","0","0","0","0","0","0","1","BOM","Perfeito estado","MOLHADA","PERFEITO ESTADO","DUPLA","COLISÃO TRASEIRA","Cruzamento","4","OESTE"
"2021-05-27","08:58:00","COM VÍTIMA","FINALIZADA","SANTO AMARO","1","1","0","0","0","0","0","0","0","1","CHUVOSO","Perfeito estado","MOLHADA","PERFEITO ESTADO","DUPLA","COLISÃO TRASEIRA","Cruzamento","1","CENTRO"
"2021-05-27","09:24:00","COM VÍTIMA","FINALIZADA","CASA FORTE","1","1","0","0","0","0","0","0","0","1","CHUVOSO","Perfeito estado","MOLHADA","PERFEITO ESTADO","DUPLA","COLISÃO LATERAL","Longo da via","3","NOROESTE"
"2021-05-27","14:22:00","COM VÍTIMA","FINALIZADA","CASA AMARELA","2","0","0","0","0","0","0","0","0","3","CHUVOSO","Perfeito estado","SECA","PERFEITO ESTADO","DUPLA","COLISÃO LATERAL","Cruzamento","3","NOROESTE"
"2021-05-27","14:42:00","COM VÍTIMA","FINALIZADA","SANTO AMARO","1","1","0","0","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","DUPLA","COLISÃO TRANSVERSAL","Cruzamento","1","CENTRO"
"2021-05-27","15:46:00","COM VÍTIMA","FINALIZADA","CORDEIRO","1","1","0","0","0","0","0","0","0","2","BOM","Incompleta","SECA","PERFEITO ESTADO","DUPLA","COLISÃO LATERAL","Cruzamento","4","OESTE"
"2021-05-27","17:19:00","COM VÍTIMA","FINALIZADA","BOA VIAGEM","1","1","0","0","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","ÚNICA","COLISÃO LATERAL","Longo da via","6","SUL"
"2021-05-27","17:43:00","COM VÍTIMA","FINALIZADA","IPSEP","1","0","0","0","2","0","0","0","0","2","CHUVOSO","Perfeito estado","MOLHADA","PERFEITO ESTADO","DUPLA","ATROPELAMENTO DE PESSOA","Longo da via","6","SUL"
"2021-05-27","19:35:00","COM VÍTIMA","CANCELADA","IPUTINGA","0","2","0","0","0","0","0","0","0","3","OUTROS","OUTROS","OUTROS","OUTROS","OUTROS","COLISÃO LATERAL","Outros","4","OESTE"
"2021-05-28","07:45:00","COM VÍTIMA","FINALIZADA","JORDÃO","1","1","0","0","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","DUPLA","COLISÃO TRASEIRA","Longo da via","0",""
"2021-05-28","08:43:00","COM VÍTIMA","FINALIZADA","PARNAMIRIM","0","0","0","0","0","0","0","0","0","2","BOM","Perfeito estado","SECA","PERFEITO ESTADO","ÚNICA","COLISÃO LATERAL","Longo da via","3","NOROESTE"
"2021-05-28","08:59:00","COM VÍTIMA","CANCELADA","DOIS UNIDOS","0","0","0","0","1","0","0","0","0","1","OUTROS","OUTROS","OUTROS","OUTROS","OUTROS","ATROPELAMENTO DE PESSOA","Outros","2","NORTE"
"2021-05-28","09:59:00","COM VÍTIMA","FINALIZADA","CAXANGÁ","1","1","0","0","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","DUPLA","COLISÃO LATERAL","Longo da via","0",""
"2021-05-28","16:08:00","COM VÍTIMA","FINALIZADA","DOIS IRMÃOS","0","1","0","0","0","1","0","0","0","1","CHUVOSO","Perfeito estado","MOLHADA","PERFEITO ESTADO","ÚNICA","COLISÃO TRASEIRA","Longo da via","0",""
"2021-05-28","22:38:40","COM VÍTIMA","CANCELADA","TORRE","0","2","0","0","0","0","0","0","0","2","OUTROS","OUTROS","OUTROS","OUTROS","OUTROS","COLISÃO LATERAL","Outros","4","OESTE"
"2021-05-29","09:41:00","COM VÍTIMA","FINALIZADA","BOA VIAGEM","0","1","1","0","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","ÚNICA","COLISÃO TRANSVERSAL","Longo da via","6","SUL"
"2021-05-29","11:08:00","COM VÍTIMA","FINALIZADA","DOIS UNIDOS","1","1","0","0","0","0","0","0","0","1","BOM","Incompleta","SECA","PERFEITO ESTADO","DUPLA","COLISÃO LATERAL","Cruzamento","2","NORTE"
"2021-05-29","13:14:00","COM VÍTIMA","FINALIZADA","TORRE","1","1","0","0","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","DUPLA","COLISÃO LATERAL","Longo da via","4","OESTE"
"2021-05-29","14:16:00","SEM VÍTIMA","FINALIZADA","BOA VIAGEM","1","0","0","0","0","0","0","0","0","0","OUTROS","OUTROS","OUTROS","OUTROS","OUTROS","CHOQUE","Outros","6","SUL"
"2021-05-30","11:51:00","COM VÍTIMA","FINALIZADA","ESPINHEIRO","2","0","0","0","0","0","0","0","0","2","CHUVOSO","Perfeito estado","MOLHADA","PERFEITO ESTADO","ÚNICA","COLISÃO FRONTAL","Cruzamento","3","NOROESTE"
"2021-05-30","15:54:00","COM VÍTIMA","FINALIZADA","CORDEIRO","1","1","0","0","0","0","0","0","0","1","BOM","Perfeito estado","SECA","MAL CONSERVADA","DUPLA","COLISÃO LATERAL","Longo da via","4","OESTE"
"2021-05-30","19:50:00","SEM VÍTIMA","CANCELADA","AREIAS","2","0","0","0","0","0","0","0","0","0","OUTROS","OUTROS","OUTROS","OUTROS","OUTROS","COLISÃO TRASEIRA","Outros","5","SUDOESTE"
"2021-05-31","09:08:00","COM VÍTIMA","FINALIZADA","ÁGUA FRIA","1","1","0","0","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","DUPLA","COLISÃO LATERAL","Longo da via","0",""
"2021-05-31","13:21:00","COM VÍTIMA","FINALIZADA","CASA AMARELA","0","0","0","1","0","0","1","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","DUPLA","COLISÃO COM CICLISTA","Longo da via","3","NOROESTE"
"2021-05-31","16:28:00","COM VÍTIMA","FINALIZADA","SANTO ANTÔNIO","1","0","0","1","0","0","0","0","0","1","CHUVOSO","Perfeito estado","MOLHADA","PERFEITO ESTADO","ÚNICA","COLISÃO COM CICLISTA","Longo da via","0",""
"2021-05-31","17:59:00","COM VÍTIMA","FINALIZADA","BOA VIAGEM","1","1","0","0","0","0","0","0","0","1","CHUVOSO","Perfeito estado","MOLHADA","PERFEITO ESTADO","DUPLA","COLISÃO LATERAL","Cruzamento","6","SUL"
"2021-05-31","18:42:00","COM VÍTIMA","FINALIZADA","BEBERIBE","1","1","0","0","0","0","0","0","0","1","CHUVOSO","Perfeito estado","MOLHADA","PERFEITO ESTADO","DUPLA","COLISÃO LATERAL","Longo da via","2","NORTE"
"2021-05-31","19:05:00","COM VÍTIMA","FINALIZADA","IPSEP","0","0","0","0","0","0","0","0","0","4","CHUVOSO","Perfeito estado","MOLHADA","PERFEITO ESTADO","DUPLA","CAPOTAMENTO","Longo da via","6","SUL"
"2021-05-31","19:08:00","COM VÍTIMA","FINALIZADA","CAXANGÁ","1","1","0","0","0","0","0","0","0","1","CHUVOSO","Perfeito estado","MOLHADA","PERFEITO ESTADO","ÚNICA","COLISÃO TRASEIRA","Longo da via","0",""
"2021-06-01","08:48:00","COM VÍTIMA","FINALIZADA","IPUTINGA","1","1","0","0","0","0","0","0","0","1","BOM","OUTROS","SECA","PERFEITO ESTADO","DUPLA","COLISÃO TRANSVERSAL","Longo da via","4","OESTE"
"2021-06-01","08:57:00","COM VÍTIMA","FINALIZADA","ARRUDA","1","0","0","1","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","DUPLA","COLISÃO COM CICLISTA","Longo da via","2","NORTE"
"2021-06-01","11:17:00","COM VÍTIMA","FINALIZADA","BOA VIAGEM","2","0","0","0","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","ÚNICA","COLISÃO LATERAL","Longo da via","6","SUL"
"2021-06-01","16:37:00","COM VÍTIMA","FINALIZADA","AFOGADOS","0","1","0","0","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","DUPLA","CHOQUE","Longo da via","5","SUDOESTE"
"2021-06-02","03:31:00","COM VÍTIMA","FINALIZADA","PINA","0","1","0","0","0","0","0","0","0","1","OUTROS","OUTROS","OUTROS","OUTROS","OUTROS","TOMBAMENTO","Outros","6","SUL"
"2021-06-02","08:33:00","COM VÍTIMA","FINALIZADA","SANTO AMARO","0","0","0","0","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","DUPLA","COLISÃO FRONTAL","Cruzamento","1","CENTRO"
"2021-06-02","10:34:00","SEM VÍTIMA","FINALIZADA","MACAXEIRA","1","0","0","0","0","0","1","0","0","0","OUTROS","OUTROS","OUTROS","OUTROS","OUTROS","COLISÃO TRASEIRA","Outros","3","NOROESTE"
"2021-06-02","15:45:00","COM VÍTIMA","FINALIZADA","BOA VISTA","0","1","0","0","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","ÚNICA","QUEDA","Longo da via","1","CENTRO"
"2021-06-02","17:59:00","COM VÍTIMA","FINALIZADA","BOA VIAGEM","1","1","0","0","0","0","0","0","0","1","BOM","Perfeito estado","SECA","PERFEITO ESTADO","DUPLA","COLISÃO FRONTAL","Longo da via","6","SUL"
"2021-06-03","16:21:00","COM VÍTIMA","FINALIZADA","TAMARINEIRA","1","1","0","0","0","0","0","0","0","1","BOM","Não existente","SECA","PERFEITO ESTADO","DUPLA","COLISÃO FRONTAL","Cruzamento","3","NOROESTE"
